Source,NP Type,Size,Shape,Surface area,Zeta potential,Hydrodynamic size,Molecular weight,Surface charge,Surface charge (categorical),Surface coating,Surface reactivity,Aggregation,Electronegativity,Ionic radius,QD Concentration,QD Core,QD Shell,QD Emission wavelength,QD Surface ligand,Cell origin (species),Cell origin (organ),Cell origin (anatomical),Cell origin (primary or cell-line),Cell name,Dose,Exposure time,Assay,Target
"Bilal, 2019",QD,3.9,,,,,,,Neutral,,,,,,0.75,CdSe,ZnS,577.0,Other-Hydrophobic,Mouse,Embryo,Fibroblast,Cell-line,BALB/3T3,,24.0,Live/Dead,0.01
"Bilal, 2019",QD,4.5,,,,,,,Neutral,,,,,,500.0,CdSe,ZnS,575.0,Silica,Human,Blood,Lymphoblast,Cell-line,Jurkat,,24.0,Live/Dead,0.98
"Bilal, 2019",QD,4.5,,,,,,,Neutral,,,,,,500.0,CdSe,ZnS,575.0,Silica,Human,Blood,Leukocyte,Cell-line,K562,,24.0,Live/Dead,0.98
"Bilal, 2019",QD,4.5,,,,,,,Neutral,,,,,,500.0,CdSe,ZnS,575.0,Silica,Human,Lung,Epithelial,Cell-line,A549,,24.0,Live/Dead,0.96
"Bilal, 2019",QD,4.5,,,,,,,Neutral,,,,,,500.0,CdSe,ZnS,575.0,Silica,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,Live/Dead,0.96
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,500.0,CdSe,ZnS,575.0,Aminopolymer,Human,Blood,Lymphoblast,Cell-line,Jurkat,,24.0,Live/Dead,0.21
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,500.0,CdSe,ZnS,575.0,Aminopolymer,Human,Blood,Leukocyte,Cell-line,K562,,24.0,Live/Dead,0.16
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,500.0,CdSe,ZnS,575.0,Aminopolymer,Human,Lung,Epithelial,Cell-line,A549,,24.0,Live/Dead,0.28
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,500.0,CdSe,ZnS,575.0,Aminopolymer,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,Live/Dead,0.2
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,5000.0,CdSe,ZnS,575.0,Silica,Human,Blood,Lymphoblast,Cell-line,Jurkat,,48.0,FACS,0.98
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,5000.0,CdSe,ZnS,575.0,Silica,Human,Blood,Leukocyte,Cell-line,K562,,48.0,FACS,0.97
"Bilal, 2019",QD,4.5,,,,,,,Positive,,,,,,5000.0,CdSe,ZnS,575.0,Silica,Human,Blood,Lymphoblast,Cell-line,Jurkat,,48.0,FACS,1.0
"Bilal, 2019",QD,3.2,,,,,,,Positive,,,,,,5000.0,CdSe,No-shell,575.0,Silica,Human,Blood,Lymphoblast,Cell-line,Jurkat,,48.0,FACS,1.01
"Bilal, 2019",QD,3.2,,,,,,,Positive,,,,,,5000.0,CdSe,No-shell,575.0,Silica,Human,Blood,Leukocyte,Cell-line,K562,,48.0,FACS,0.97
"Bilal, 2019",QD,3.2,,,,,,,Positive,,,,,,5000.0,CdSe,No-shell,575.0,Silica,Human,Blood,Lymphoblast,Cell-line,Jurkat,,48.0,FACS,0.95
"Bilal, 2019",QD,4.3,,,,,,,Positive,,,,,,50.0,CdSe,ZnS,545.0,Aminopolymer,Human,Skin,Fibroblast,Primary,HDF,,12.0,Resazurin,0.03
"Bilal, 2019",QD,4.3,,,,,,,Positive,,,,,,50.0,CdSe,ZnS,545.0,Aminopolymer,Human,Skin,Fibroblast,Primary,HDF,,24.0,Resazurin,0.07
"Bilal, 2019",QD,4.3,,,,,,,Positive,,,,,,50.0,CdSe,ZnS,545.0,Aminopolymer,Human,Skin,Fibroblast,Primary,HDF,,48.0,Resazurin,0.02
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,50.0,CdSe,ZnS,545.0,Amphiphilic-polymer,Human,Skin,Fibroblast,Primary,HDF,,12.0,Resazurin,1.21
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,50.0,CdSe,ZnS,545.0,Amphiphilic-polymer,Human,Skin,Fibroblast,Primary,HDF,,24.0,Resazurin,0.96
"Bilal, 2019",QD,4.3,,,,,,,Neutral,,,,,,50.0,CdSe,ZnS,545.0,Amphiphilic-polymer,Human,Skin,Fibroblast,Primary,HDF,,48.0,Resazurin,0.94
"Bilal, 2019",QD,4.0,,,,,,,Positive,,,,,,100.0,CdSe,ZnS,550.0,Alkylthiol-PEG,Monkey,Kidney,Fibroblast,Cell-line,COS,,2.0,MTT,0.97
"Bilal, 2019",QD,4.0,,,,,,,Positive,,,,,,100.0,CdSe,ZnS,550.0,Alkylthiol-PEG,Monkey,Kidney,Fibroblast,Cell-line,COS,,2.0,MTT,0.98
"Bilal, 2019",QD,4.0,,,,,,,Positive,,,,,,100.0,CdSe,ZnS,550.0,Alkylthiol-PEG,Human,Cervix,Epithelial,Cell-line,HeLa,,2.0,MTT,0.98
"Bilal, 2019",QD,4.0,,,,,,,Positive,,,,,,100.0,CdSe,ZnS,550.0,Alkylthiol-PEG,Human,Embryonic kidney,Epithelial,Cell-line,HEK,,2.0,MTT,0.92
"Bilal, 2019",QD,4.0,,,,,,,Positive,,,,,,100.0,CdSe,ZnS,550.0,Alkylthiol-PEG,Human,Lung,Epithelial,Cell-line,A549,,2.0,MTT,0.96
"Bilal, 2019",QD,4.0,,,,,,,Positive,,,,,,100.0,CdSe,ZnS,550.0,Alkylthiol-PEG,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,2.0,MTT,0.97
"Bilal, 2019",QD,4.0,,,,,,,Positive,,,,,,100.0,CdSe,ZnS,550.0,Alkylthiol-PEG,Human,Skin,Fibroblast,Primary,Fibroblast,,2.0,MTT,0.92
"Bilal, 2019",QD,4.0,,,,,,,Positive,,,,,,100.0,CdSe,ZnS,550.0,Alkylthiol-PEG,Monkey,Kidney,Fibroblast,Cell-line,COS,,2.0,MTT,0.58
"Bilal, 2019",QD,4.0,,,,,,,Positive,,,,,,100.0,CdSe,ZnS,550.0,Lipid,Monkey,Kidney,Fibroblast,Cell-line,COS,,2.0,MTT,0.76
"Bilal, 2019",QD,3.4,,,,,,,Positive,,,,,,5.1,CdSe,ZnS,530.0,Amphiphilic-polymer,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,0.5
"Bilal, 2019",QD,6.5,,,,,,,Positive,,,,,,3.1,CdSe,ZnS,580.0,Amphiphilic-polymer,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,0.5
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,23.0,CdSe,ZnS,620.0,Amphiphilic-polymer,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,0.5
"Bilal, 2019",QD,3.4,,,,,,,Positive,,,,,,400.0,CdSe,ZnS,530.0,PEG,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,1.0
"Bilal, 2019",QD,6.5,,,,,,,Positive,,,,,,400.0,CdSe,ZnS,580.0,PEG,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,1.0
"Bilal, 2019",QD,8.3,,,,,,,Positive,,,,,,400.0,CdSe,ZnS,620.0,PEG,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,1.0
"Bilal, 2019",QD,3.4,,,,,,,Negative,,,,,,400.0,CdSe,ZnS,530.0,Amphiphilic-polymer,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,1.0
"Bilal, 2019",QD,6.5,,,,,,,Negative,,,,,,400.0,CdSe,ZnS,580.0,Amphiphilic-polymer,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,1.0
"Bilal, 2019",QD,8.3,,,,,,,Negative,,,,,,400.0,CdSe,ZnS,620.0,Amphiphilic-polymer,Human,Skin,Epithelial,Cell-line,HaCaT,,24.0,MTT,1.0
"Bilal, 2019",QD,9.0,,,,,,,Negative,,,,,,10.0,CdSe,ZnS,655.0,Amphiphilic-polymer,Human,Embryonic kidney,Epithelial,Cell-line,HEK,,24.0,WST,0.966
"Bilal, 2019",QD,9.0,,,,,,,Negative,,,,,,10.0,CdSe,ZnS,655.0,Amphiphilic-polymer,Human,Embryonic kidney,Epithelial,Cell-line,HEK,,24.0,,0.932
"Bilal, 2019",QD,9.0,,,,,,,Negative,,,,,,10.0,CdSe,ZnS,655.0,Amphiphilic-polymer,Human,Embryonic kidney,Epithelial,Cell-line,HEK,,24.0,,0.8420000000000001
"Bilal, 2019",QD,3.4,,,,,,,Negative,,,,,,970.0,CdTe,No-shell,599.0,Alkylthiol,Human,Umbilical vein,Endothelial,Primary,HUVEC,,24.0,MTT,0.22
"Bilal, 2019",QD,2.7,,,,,,,Positive,,,,,,130.0,CdTe,No-shell,542.0,Aminothiol,Human,Bone marrow,Epithelial,Cell-line,SHSY5Y,,24.0,MTT,0.52
"Bilal, 2019",QD,2.4,,,,,,,Positive,,,,,,200.0,CdTe,No-shell,526.0,Aminothiol,Human,Bone marrow,Epithelial,Cell-line,SHSY5Y,,24.0,MTT,0.9
"Bilal, 2019",QD,2.4,,,,,,,Neutral,,,,,,190.0,CdTe,No-shell,528.0,Aminoacid,Human,Bone marrow,Epithelial,Cell-line,SHSY5Y,,24.0,MTT,0.62
"Bilal, 2019",QD,3.5,,,,,,,Neutral,,,,,,380000.0,CdTe,No-shell,550.0,Polyol,Human,Lung,Epithelial,Cell-line,SPCA1,,24.0,MTT,0.098
"Bilal, 2019",QD,3.5,,,,,,,Neutral,,,,,,350000.0,CdTe,No-shell,540.0,Polyol,Human,Lung,Epithelial,Cell-line,SPCA1,,24.0,MTT,0.18
"Bilal, 2019",QD,3.5,,,,,,,Neutral,,,,,,270000.0,CdTe,No-shell,540.0,Polyol,Human,Lung,Epithelial,Cell-line,SPCA1,,24.0,MTT,0.23
"Bilal, 2019",QD,3.5,,,,,,,Neutral,,,,,,150000.0,CdTe,No-shell,530.0,Polyol,Human,Lung,Epithelial,Cell-line,SPCA1,,24.0,MTT,0.26
"Bilal, 2019",QD,2.5,,,,,,,Negative,,,,,,1.0,CdTe,No-shell,515.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,240.0,MTT,0.64
"Bilal, 2019",QD,2.5,,,,,,,Negative,,,,,,1.0,CdTe,No-shell,515.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,384.0,MTT,0.42
"Bilal, 2019",QD,2.5,,,,,,,Neutral,,,,,,1.0,CdTe,No-shell,522.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,240.0,MTT,0.9
"Bilal, 2019",QD,2.5,,,,,,,Neutral,,,,,,1.0,CdTe,No-shell,522.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,384.0,MTT,0.93
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,1.0,CdTe,No-shell,586.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,240.0,MTT,0.79
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,1.0,CdTe,No-shell,586.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,384.0,MTT,0.5
"Bilal, 2019",QD,4.5,,,,,,,Neutral,,,,,,1.0,CdTe,No-shell,579.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,240.0,MTT,0.97
"Bilal, 2019",QD,4.5,,,,,,,Neutral,,,,,,1.0,CdTe,No-shell,579.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,384.0,MTT,0.99
"Bilal, 2019",QD,2.5,,,,,,,Negative,,,,,,100.0,CdTe,No-shell,550.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,24.0,BrdU-TUNEL,0.37
"Bilal, 2019",QD,2.5,,,,,,,Negative,,,,,,100.0,CdTe,No-shell,550.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,48.0,BrdU-TUNEL,0.56
"Bilal, 2019",QD,2.5,,,,,,,Negative,,,,,,100.0,CdTe,No-shell,550.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,72.0,BrdU-TUNEL,0.66
"Bilal, 2019",QD,2.5,,,,,,,Neutral,,,,,,100.0,CdTe,No-shell,550.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,24.0,BrdU-TUNEL,0.61
"Bilal, 2019",QD,2.5,,,,,,,Neutral,,,,,,100.0,CdTe,No-shell,550.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,48.0,BrdU-TUNEL,0.58
"Bilal, 2019",QD,2.5,,,,,,,Neutral,,,,,,100.0,CdTe,No-shell,550.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,72.0,BrdU-TUNEL,0.68
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,100.0,CdTe,No-shell,625.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,24.0,BrdU-TUNEL,0.38
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,100.0,CdTe,No-shell,625.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,48.0,BrdU-TUNEL,0.68
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,100.0,CdTe,No-shell,625.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,72.0,BrdU-TUNEL,0.63
"Bilal, 2019",QD,4.5,,,,,,,Neutral,,,,,,100.0,CdTe,No-shell,625.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,24.0,BrdU-TUNEL,0.66
"Bilal, 2019",QD,4.5,,,,,,,Neutral,,,,,,100.0,CdTe,No-shell,625.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,48.0,BrdU-TUNEL,0.63
"Bilal, 2019",QD,4.5,,,,,,,Neutral,,,,,,100.0,CdTe,No-shell,625.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,72.0,BrdU-TUNEL,0.6
"Bilal, 2019",QD,2.8,,,,,,,Positive,,,,,,490.0,CdTe,No-shell,535.0,Aminothiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,24.0,Resazurin,0.93
"Bilal, 2019",QD,2.9,,,,,,,Positive,,,,,,230.0,CdTe,No-shell,554.0,Aminothiol,Human,Breast,Epithelial,Cell-line,MCF-7,,24.0,MTT,0.18
"Bilal, 2019",QD,2.7,,,,,,,Negative,,,,,,280.0,CdTe,No-shell,535.0,Alkylthiol,Human,Breast,Epithelial,Cell-line,MCF-7,,24.0,MTT,0.09
"Bilal, 2019",QD,2.6,,,,,,,Neutral,,,,,,300.0,CdTe,No-shell,528.0,Aminoacid,Human,Breast,Epithelial,Cell-line,MCF-7,,24.0,MTT,0.38
"Bilal, 2019",QD,1.8,,,,,,,Negative,,,,,,4200.0,CdTe,No-shell,,Alkylthiol,Mouse,Embryo,Fibroblast,Cell-line,NIH/3T3,,12.0,WST,0.78
"Bilal, 2019",QD,1.8,,,,,,,Negative,,,,,,4200.0,CdTe,No-shell,,Alkylthiol,Mouse,Embryo,Fibroblast,Cell-line,NIH/3T3,,24.0,WST,0.2
"Bilal, 2019",QD,3.4,,,,,,,Negative,,,,,,2.3,CdTe,No-shell,,Alkylthiol,Mouse,Embryo,Fibroblast,Cell-line,NIH/3T3,,24.0,SRB,0.25
"Bilal, 2019",QD,3.4,,,,,,,Negative,,,,,,0.9,CdTe,No-shell,,Alkylthiol,Mouse,Embryo,Fibroblast,Cell-line,NIH/3T3,,24.0,SRB,0.78
"Bilal, 2019",QD,3.4,,,,,,,Neutral,,,,,,0.9,CdTe,No-shell,,Alkylthiol,Mouse,Embryo,Fibroblast,Cell-line,NIH/3T3,,24.0,SRB,0.85
"Bilal, 2019",QD,3.2,,,,,,,Zwitterion,,,,,,40.0,CdTe,No-shell,563.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,12.0,Induction of Autophagy,0.32
"Bilal, 2019",QD,4.2,,,,,,,Zwitterion,,,,,,40.0,CdTe,No-shell,620.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,12.0,Induction of Autophagy,0.62
"Bilal, 2019",QD,3.2,,,,,,,Zwitterion,,,,,,40.0,CdTe,No-shell,560.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,12.0,Induction of Autophagy,0.42
"Bilal, 2019",QD,4.2,,,,,,,Zwitterion,,,,,,40.0,CdTe,No-shell,622.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,12.0,Induction of Autophagy,0.85
"Bilal, 2019",QD,3.2,,,,,,,Neutral,,,,,,40.0,CdTe,No-shell,563.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,12.0,Induction of Autophagy,0.46
"Bilal, 2019",QD,4.2,,,,,,,Neutral,,,,,,40.0,CdTe,No-shell,620.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,12.0,Induction of Autophagy,0.85
"Bilal, 2019",QD,3.2,,,,,,,Neutral,,,,,,40.0,CdTe,No-shell,560.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,12.0,Induction of Autophagy,0.68
"Bilal, 2019",QD,4.2,,,,,,,Neutral,,,,,,40.0,CdTe,No-shell,622.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,12.0,Induction of Autophagy,1.04
"Bilal, 2019",QD,3.2,,,,,,,Zwitterion,,,,,,40.0,CdTe,No-shell,563.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,24.0,Induction of Autophagy,0.18
"Bilal, 2019",QD,4.2,,,,,,,Zwitterion,,,,,,40.0,CdTe,No-shell,620.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,24.0,Induction of Autophagy,0.38
"Bilal, 2019",QD,3.2,,,,,,,Zwitterion,,,,,,40.0,CdTe,No-shell,560.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,24.0,Induction of Autophagy,0.35
"Bilal, 2019",QD,4.2,,,,,,,Zwitterion,,,,,,40.0,CdTe,No-shell,622.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,24.0,Induction of Autophagy,0.55
"Bilal, 2019",QD,3.2,,,,,,,Neutral,,,,,,40.0,CdTe,No-shell,563.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,24.0,Induction of Autophagy,0.42
"Bilal, 2019",QD,4.2,,,,,,,Neutral,,,,,,40.0,CdTe,No-shell,620.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,24.0,Induction of Autophagy,0.76
"Bilal, 2019",QD,3.2,,,,,,,Neutral,,,,,,40.0,CdTe,No-shell,560.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,24.0,Induction of Autophagy,0.72
"Bilal, 2019",QD,4.2,,,,,,,Neutral,,,,,,40.0,CdTe,No-shell,622.0,Aminoacid,Human,Liver,Epithelial,Cell-line,HepG2,,24.0,Induction of Autophagy,0.61
"Bilal, 2019",QD,2.6,,,,,,,Negative,,,,,,290.0,CdTe,No-shell,530.0,Alkylthiol,Human,Breast,Epithelial,Cell-line,MCF-7,,24.0,MTT,0.0
"Bilal, 2019",QD,2.6,,,,,,,Negative,,,,,,290.0,CdTe,No-shell,530.0,Alkylthiol,Human,Breast,Epithelial,Cell-line,MCF-7,,24.0,MTT,0.2
"Bilal, 2019",QD,2.6,,,,,,,Negative,,,,,,150.0,CdTe,No-shell,530.0,Alkylthiol,Rat,Adrenal gland,Neuronal,Cell-line,PC12,,24.0,MTT,0.17
"Bilal, 2019",QD,2.0,,,,,,,Negative,,,,,,680.0,CdTe,No-shell,,Alkylthiol,Human,Breast,Epithelial,Cell-line,MCF-7,,24.0,MTT,0.54
"Bilal, 2019",QD,2.0,,,,,,,Negative,,,,,,680.0,CdTe,No-shell,,Alkylthiol,Human,Breast,Epithelial,Cell-line,MCF-7,,24.0,Live/Dead,0.63
"Bilal, 2019",QD,2.6,,,,,,,Negative,,,,,,3000.0,CdTe,No-shell,525.0,Alkylthiol,Human,Blood,Leukocyte,Cell-line,K562,,0.5,MTT,0.68
"Bilal, 2019",QD,2.6,,,,,,,Negative,,,,,,3000.0,CdTe,No-shell,525.0,Alkylthiol,Human,Blood,Leukocyte,Cell-line,K562,,3.0,MTT,0.74
"Bilal, 2019",QD,2.6,,,,,,,Negative,,,,,,3000.0,CdTe,No-shell,525.0,Alkylthiol,Human,Blood,Leukocyte,Cell-line,K562,,24.0,MTT,0.35
"Bilal, 2019",QD,2.6,,,,,,,Negative,,,,,,3000.0,CdTe,No-shell,525.0,Alkylthiol,Human,Blood,Leukocyte,Cell-line,K562,,48.0,MTT,0.08
"Bilal, 2019",QD,3.7,,,,,,,Negative,,,,,,3000.0,CdTe,CdS,545.0,Alkylthiol,Human,Blood,Leukocyte,Cell-line,K562,,0.5,MTT,0.9
"Bilal, 2019",QD,3.7,,,,,,,Negative,,,,,,3000.0,CdTe,CdS,545.0,Alkylthiol,Human,Blood,Leukocyte,Cell-line,K562,,3.0,MTT,0.81
"Bilal, 2019",QD,3.7,,,,,,,Negative,,,,,,3000.0,CdTe,CdS,545.0,Alkylthiol,Human,Blood,Leukocyte,Cell-line,K562,,24.0,MTT,0.55
"Bilal, 2019",QD,3.7,,,,,,,Negative,,,,,,3000.0,CdTe,CdS,545.0,Alkylthiol,Human,Blood,Leukocyte,Cell-line,K562,,48.0,MTT,0.2
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,3000.0,CdTe,CdS/ZnS,570.0,Alkylthiol,Human,Blood,Leukocyte,Cell-line,K562,,0.5,MTT,1.0
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,3000.0,CdTe,CdS/ZnS,570.0,Alkylthiol,Human,Blood,Leukocyte,Cell-line,K562,,3.0,MTT,0.9
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,3000.0,CdTe,CdS/ZnS,570.0,Alkylthiol,Human,Blood,Leukocyte,Cell-line,K562,,24.0,MTT,0.88
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,3000.0,CdTe,CdS/ZnS,570.0,Alkylthiol,Human,Blood,Leukocyte,Cell-line,K562,,48.0,MTT,0.99
"Bilal, 2019",QD,2.6,,,,,,,Negative,,,,,,3000.0,CdTe,No-shell,525.0,Alkylthiol,Human,Embryonic kidney,Epithelial,Cell-line,HEK,,24.0,MTT,0.33
"Bilal, 2019",QD,3.7,,,,,,,Negative,,,,,,3000.0,CdTe,CdS,545.0,Alkylthiol,Human,Embryonic kidney,Epithelial,Cell-line,HEK,,24.0,MTT,0.52
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,3000.0,CdTe,CdS/ZnS,570.0,Alkylthiol,Human,Embryonic kidney,Epithelial,Cell-line,HEK,,24.0,MTT,1.22
"Bilal, 2019",QD,2.6,,,,,,,Negative,,,,,,3000.0,CdTe,No-shell,525.0,Alkylthiol,Human,Embryonic kidney,Epithelial,Cell-line,HEK,,48.0,MTT,0.08800000000000001
"Bilal, 2019",QD,3.7,,,,,,,Negative,,,,,,3000.0,CdTe,CdS,545.0,Alkylthiol,Human,Embryonic kidney,Epithelial,Cell-line,HEK,,48.0,MTT,0.14
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,3000.0,CdTe,CdS/ZnS,570.0,Alkylthiol,Human,Embryonic kidney,Epithelial,Cell-line,HEK,,48.0,MTT,0.89
"Bilal, 2019",QD,3.0,,,,,,,Negative,,,,,,400.0,CdTe,No-shell,560.0,Alkylthiol,Mouse,Brain,Neural,Cell-line,NG108-15,,24.0,Live/Dead,0.12
"Bilal, 2019",QD,3.0,,,,,,,Negative,,,,,,400.0,CdTe,No-shell,560.0,Alkylthiol,Mouse,Brain,Neural,Cell-line,NG108-15,,24.0,Live/Dead,0.14
"Bilal, 2019",QD,3.0,,,,,,,Neutral,,,,,,400.0,CdTe,No-shell,560.0,Alkylthiol,Mouse,Brain,Neural,Cell-line,NG108-15,,24.0,Live/Dead,0.1
"Bilal, 2019",QD,3.0,,,,,,,Neutral,,,,,,400.0,CdTe,No-shell,560.0,Alkylthiol,Mouse,Brain,Neural,Cell-line,NG108-15,,24.0,Live/Dead,0.18
"Bilal, 2019",QD,3.0,,,,,,,Negative,,,,,,20.0,CdTe,No-shell,563.0,Hydrophilic-Polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,0.59
"Bilal, 2019",QD,3.0,,,,,,,Negative,,,,,,20.0,CdTe,No-shell,563.0,Hydrophilic-Polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,0.89
"Bilal, 2019",QD,3.0,,,,,,,Negative,,,,,,20.0,CdTe,No-shell,563.0,Hydrophilic-Polymer,Human,Cervix,Epithelial,Cell-line,HeLa,,24.0,MTT,0.67
"Bilal, 2019",QD,3.3,,,,,,,Negative,,,,,,740.0,CdTe,No-shell,629.0,Alkylthiol,Human,Pancreas,Epithelial,Cell-line,PANC-1,,4.0,MTT,0.75
"Bilal, 2019",QD,2.7,,,,,,,Negative,,,,,,1400.0,CdTe,No-shell,538.0,Alkylthiol,Human,Pancreas,Epithelial,Cell-line,PANC-1,,4.0,MTT,0.59
"Bilal, 2019",QD,3.3,,,,,,,Negative,,,,,,740.0,CdTe,No-shell,629.0,Alkylthiol,Human,Pancreas,Epithelial,Cell-line,PANC-1,,4.0,Trypan Blue,0.68
"Bilal, 2019",QD,2.7,,,,,,,Negative,,,,,,1400.0,CdTe,No-shell,538.0,Alkylthiol,Human,Pancreas,Epithelial,Cell-line,PANC-1,,4.0,Trypan Blue,0.59
"Bilal, 2019",QD,2.6,,,,,,,Negative,,,,,,3000.0,CdTe,No-shell,,Alkylthiol,Human,Embryonic kidney,Epithelial,Cell-line,HEK,,24.0,MTT,0.26
"Bilal, 2019",QD,4.5,,,,,,,Negative,,,,,,3000.0,CdTe,CdS/ZnS,,Alkylthiol,Human,Embryonic kidney,Epithelial,Cell-line,HEK,,24.0,MTT,0.75
"Bilal, 2019",QD,4.7,,,,,,,Negative,,,,,,310.0,CdTe,No-shell,710.0,Alkylthiol,Human,Lymph,Endothelial,Cell-line,Cancer-Stem-Cell/FEMX-1,,24.0,,0.27
"Bilal, 2019",QD,3.8,,,,,,,Negative,,,,,,58000.0,CdTe,ZnS,700.0,Hydrophilic-Polymer,Human,Pancreas,Epithelial,Cell-line,PANC-1,,24.0,MTS,0.98
"Bilal, 2019",QD,3.8,,,,,,,Negative,,,,,,58000.0,CdTe,ZnS,700.0,Hydrophilic-Polymer,Human,Pancreas,Epithelial,Cell-line,PANC-1,,48.0,MTS,0.97
"Bilal, 2019",QD,1.8,,,,,,,Negative,,,,,,4200.0,CdTe,No-shell,,Alkylthiol,Mouse,Embryo,Fibroblast,Cell-line,NIH/3T3,,24.0,WST,0.2
"Bilal, 2019",QD,3.0,,,,,,,Negative,,,,,,3000.0,CdTe,ZnTe,,Aminoacid,Human,Pancreas,Epithelial,Cell-line,PANC-1,,24.0,MTS,0.65
"Bilal, 2019",QD,2.5,,,,,,,Negative,,,,,,5400.0,CdTe,No-shell,520.0,Aminoacid,Human,Pancreas,Epithelial,Cell-line,PANC-1,,24.0,MTS,0.25
"Bilal, 2019",QD,2.2,,,,,,,Negative,,,,,,12000.0,CdTe,No-shell,547.0,Alkylthiol,Mouse,Connective tissue,Fibroblast,Cell-line,L929,,12.0,MTT,0.17
